analysis,natural_frequency_sd_hz,condition,network,network_frequency_hz,replicate,base_mean_R,stimulated_mean_R,delta_mean_R,coarse_dt_s,fine_dt_s,coarse_delta_mean_R,fine_delta_mean_R,fine_minus_coarse_delta_mean_R,absolute_delta_difference,stimulated_R_trace_rmse,scenario,n_oscillators,duration_s,baseline_delta_mean_R,delta_mean_R_minus_baseline
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_27_30Hz,27.3,18,0.10862440720664102,0.11974349353880055,0.011119086332159536,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_27_30Hz,27.3,19,0.11713111508690113,0.12224137183943595,0.00511025675253482,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_27_30Hz,27.3,20,0.10941328746036001,0.10070716277306448,-0.008706124687295536,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_27_30Hz,27.3,21,0.1174395721624696,0.11694430493171656,-0.0004952672307530354,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_27_30Hz,27.3,22,0.10250330485654424,0.10615514487723494,0.0036518400206907026,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_27_30Hz,27.3,23,0.11675821836855593,0.11800803192936107,0.0012498135608051408,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,0,0.11711639637362913,0.12344046024472775,0.0063240638710986286,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,1,0.12016111127404328,0.12091172691464093,0.0007506156405976544,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,2,0.10824373428088557,0.11776336396285837,0.0095196296819728,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,3,0.11655025809568184,0.12379707191442232,0.007246813818740483,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,4,0.11579749034604475,0.11342773803564567,-0.002369752310399084,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,5,0.10925108236011603,0.11313679703794671,0.003885714677830679,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,6,0.12370447197523377,0.1278137825524835,0.004109310577249725,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,7,0.1071330656869111,0.10794548785321374,0.0008124221663026454,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,8,0.11184216841004525,0.11757297715927059,0.0057308087492253384,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,9,0.12446388469193478,0.12040561580658123,-0.004058268885353558,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,10,0.11897687420291841,0.12121142052438023,0.0022345463214618194,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,11,0.12292781048400508,0.12232143035622192,-0.0006063801277831626,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,12,0.10971085519207037,0.11583336040820782,0.0061225052161374555,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,13,0.12087159546417099,0.12226382398765903,0.00139222852348804,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,14,0.10867578465748216,0.10217193625288779,-0.006503848404594378,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,15,0.1298455874946329,0.1284549191751452,-0.0013906683194876979,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,16,0.11299612420182999,0.11042706656530697,-0.0025690576365230144,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,17,0.10574960172314939,0.11280419113660481,0.007054589413455423,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,18,0.12095749521220621,0.11577260333245237,-0.005184891879753836,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,19,0.10300018920735612,0.1000155110928883,-0.0029846781144678286,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,20,0.12193319603937437,0.11820659565052649,-0.003726600388847881,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,21,0.13423733401658142,0.13170238180636765,-0.00253495221021377,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,22,0.11007887591589002,0.1074087221020218,-0.0026701538138682174,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,23,0.10127492367258736,0.10038215602069116,-0.0008927676518962063,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,0,0.11433443368402321,0.12190791682241625,0.007573483138393039,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,1,0.10554016989098419,0.11519346878637528,0.009653298895391085,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,2,0.09676181835464982,0.11477488975394413,0.01801307139929431,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,3,0.11403355344198031,0.13179733203151864,0.01776377858953833,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,4,0.11793530475810637,0.12454134080343857,0.006606036045332192,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,5,0.1205386231399675,0.12188001958496528,0.0013413964449977833,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,6,0.11952917146625854,0.11776863086490781,-0.001760540601350724,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,7,0.1157467092170394,0.1225323367956809,0.006785627578641498,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,8,0.09994754638963105,0.11058872614843787,0.010641179758806824,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,9,0.12197442296794811,0.12481495676853267,0.002840533800584563,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,10,0.10577471428840696,0.11957350975511852,0.013798795466711561,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,11,0.11945436583314671,0.13092036083365555,0.011465995000508836,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,12,0.12942134013604245,0.12873395908670363,-0.0006873810493388255,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,13,0.11810219526553646,0.12390748155754747,0.005805286292011005,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,14,0.12305781732497291,0.12936635120204512,0.006308533877072212,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,15,0.11796323214503933,0.12844667186463374,0.010483439719594409,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,16,0.11563531074970496,0.11130647861736918,-0.004328832132335772,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,17,0.10716632965659736,0.14541019178496778,0.038243862128370415,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,18,0.11123706801790371,0.11770606082764075,0.006468992809737034,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,19,0.11907883545163495,0.14054997823659793,0.021471142784962982,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,20,0.11039322343984269,0.11918910186053833,0.008795878420695638,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,21,0.13348276344976298,0.12800371846336556,-0.005479044986397424,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,22,0.09938572965555315,0.11494662863718012,0.015560898981626978,,,,,,,,,,,,
frequency_dispersion_scan,1.5,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,23,0.11236829740106866,0.12868450672653425,0.016316209325465597,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,0,0.11628011187166273,0.11571867783330589,-0.000561434038356845,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,1,0.10906367425949984,0.10923157268231239,0.00016789842281254852,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,2,0.11920435858407055,0.11962717489906018,0.00042281631498962413,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,3,0.10210244905151479,0.1047067519998951,0.0026043029483803076,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,4,0.11261902572823702,0.10953544027791308,-0.0030835854503239446,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,5,0.10787562878150812,0.10960575672664534,0.0017301279451372165,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,6,0.1083323650156847,0.1100784210637589,0.0017460560480741932,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,7,0.10250534280621576,0.09893269182948003,-0.0035726509767357306,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,8,0.11212209907298146,0.11162739413244206,-0.000494704940539395,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,9,0.10663288164257838,0.1113260418320259,0.004693160189447515,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,10,0.12434745946601339,0.12205926108308959,-0.002288198382923795,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,11,0.11672900818482355,0.11474262685991644,-0.0019863813249071105,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,12,0.11413311076444012,0.11359145971632532,-0.000541651048114794,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,13,0.12187325914349978,0.12488202831125608,0.0030087691677563033,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,14,0.13181545623251054,0.12692308479484252,-0.004892371437668019,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,15,0.11943066164987477,0.11852241786176618,-0.0009082437881085953,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,16,0.1308868470113272,0.1296916920599777,-0.001195154951349503,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,17,0.11013317886618205,0.11303311010831422,0.00289993124213217,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,18,0.11084800522880847,0.10765066615945332,-0.003197339069355154,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,19,0.10375191385810069,0.10732060181777264,0.003568687959671954,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,20,0.131615656107269,0.1310171323695197,-0.0005985237377492958,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,21,0.10240008131262172,0.10360953761624031,0.0012094563036185862,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,22,0.12216488870722027,0.12334152942838608,0.0011766407211658142,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,23,0.10875896242585259,0.1106952252464638,0.001936262820611212,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,0,0.11243104309930858,0.1135095989263732,0.00107855582706462,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,1,0.11387081028604927,0.11441575239727271,0.0005449421112234398,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,2,0.1124430694429144,0.10858338982456514,-0.0038596796183492654,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,3,0.11731769333877841,0.11750918071190906,0.00019148737313065545,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,4,0.10434929932715918,0.10726684826131025,0.002917548934151068,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,5,0.11436088197539644,0.1154560073832139,0.0010951254078174627,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,6,0.11313519592498963,0.10874079834374759,-0.004394397581242049,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,7,0.12573601244354757,0.11771314419323965,-0.008022868250307916,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,8,0.11567217586123621,0.11422887542354454,-0.0014433004376916692,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,9,0.1095747491987731,0.11263603558769301,0.0030612863889199204,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,10,0.0931869553236556,0.08837490076494683,-0.00481205455870877,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,11,0.12446324509526427,0.12719777971497218,0.002734534619707907,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,12,0.12493200656179129,0.12255657822459151,-0.002375428337199781,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,13,0.09718032400269874,0.09736856470479427,0.0001882407020955268,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,14,0.11515921995883463,0.10828580806157931,-0.0068734118972553215,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,15,0.12976253142640787,0.1337001999404402,0.003937668514032322,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,16,0.09966810030290228,0.10456089011510956,0.004892789812207282,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,17,0.1150313575797392,0.11387319763964165,-0.0011581599400975473,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,18,0.11551580470326676,0.11688772742731873,0.0013719227240519688,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,19,0.11438995680265686,0.11629401746826107,0.0019040606656042097,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,20,0.12093128223660302,0.12036346386207208,-0.0005678183745309318,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,21,0.12167263719957196,0.12067828527875221,-0.0009943519208197443,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,22,0.1227989979183715,0.11994610525973495,-0.002852892658636544,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,23,0.10786278809944638,0.11081970949066017,0.002956921391213785,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,0,0.10945993106146067,0.10578347203379908,-0.0036764590276615883,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,1,0.11137386561053367,0.10773058822269528,-0.0036432773878383867,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,2,0.10986729980588146,0.10732584535562863,-0.0025414544502528336,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,3,0.11502283063843188,0.11430801282385139,-0.0007148178145804929,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,4,0.11038248300624164,0.1068080754839877,-0.003574407522253936,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,5,0.113037833567219,0.1146814078919688,0.0016435743247498052,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,6,0.12364171896204243,0.12369802872929071,5.630976724828318e-05,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,7,0.10888163157779199,0.10717036920329673,-0.0017112623744952593,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,8,0.104138253756016,0.10707232132050004,0.0029340675644840414,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,9,0.12602776532307483,0.11978901280688217,-0.006238752516192658,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,10,0.12000435405126458,0.1175723728141018,-0.002431981237162789,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,11,0.11775739271441205,0.11831128453543095,0.0005538918210189064,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,12,0.11647131897737595,0.1119028748382539,-0.004568444139122052,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,13,0.1240543023723342,0.12175440815561171,-0.002299894216722484,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,14,0.11876281964556903,0.1193908113007378,0.0006279916551687609,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,15,0.10961263929234602,0.11124344489848174,0.001630805606135724,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,16,0.11551996936940687,0.11307453104795133,-0.002445438321455537,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,17,0.10575145531501735,0.10623538654847277,0.00048393123345541467,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,18,0.10579085910138976,0.10577098056880034,-1.9878532589417963e-05,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,19,0.10215533244651255,0.10339830035510617,0.0012429679085936146,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,20,0.11763767584071103,0.1156888011637839,-0.0019488746769271287,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,21,0.09578062387325692,0.09222070584577859,-0.0035599180274783343,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,22,0.11682410780627359,0.11184062974071765,-0.004983478065555935,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,23,0.13805176069389694,0.1312052205132355,-0.006846540180661442,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,0,0.1110451295462043,0.1194141658707622,0.008369036324557905,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,1,0.11468655048617521,0.1091872058947724,-0.005499344591402805,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,2,0.11543315090284005,0.11517995941154359,-0.0002531914912964617,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,3,0.10871008104659119,0.10822730152865324,-0.00048277951793794516,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,4,0.1214023645458442,0.11663043792741601,-0.004771926618428193,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,5,0.11546423559031621,0.11753843904132252,0.0020742034510063123,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,6,0.13070429066131795,0.1326253735613537,0.0019210829000357588,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,7,0.12151740019910107,0.11825104904077254,-0.0032663511583285315,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,8,0.1293814635195829,0.12734476244375958,-0.0020367010758233217,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,9,0.11366650528297252,0.11480045416817881,0.0011339488852062929,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,10,0.13318165371099436,0.14319150689673246,0.010009853185738105,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,11,0.10770446274902792,0.11045778604879973,0.0027533232997718066,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,12,0.11968392347950542,0.11531001261685424,-0.004373910862651181,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,13,0.12630706333231603,0.12475648861195815,-0.0015505747203578835,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,14,0.10405636122124992,0.10792159681109371,0.0038652355898437935,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,15,0.10821437501259937,0.11106694671036058,0.002852571697761208,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,16,0.12205903072551101,0.12454167565555531,0.0024826449300442976,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,17,0.11327659334298809,0.11673372089509666,0.0034571275521085715,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,18,0.10862440720664102,0.10205701999882609,-0.006567387207814926,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,19,0.11713111508690113,0.11427816881534199,-0.0028529462715591453,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,20,0.10941328746036001,0.11548392571436752,0.006070638254007513,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,21,0.1174395721624696,0.11721968808392838,-0.00021988407854121872,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,22,0.10250330485654424,0.09861110409169611,-0.0038922007648481277,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,23,0.11675821836855593,0.11435287241671287,-0.002405345951843066,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_33_80Hz,33.8,0,0.11711639637362913,0.11589437486802555,-0.0012220215056035766,,,,,,,,,,,,
frequency_dispersion_scan,1.5,INDEPENDENT_IRREGULAR_FORCING,network_33_80Hz,33.8,1,0.12016111127404328,0.11971092347885987,-0.0004501877951834099,,,,,,,,,,,,
