analysis,condition,network,network_frequency_hz,delta_mean_R_mean,delta_mean_R_sd,delta_mean_R_sem,delta_mean_R_ci95_low,delta_mean_R_ci95_high,delta_mean_R_ci95_halfwidth,delta_mean_R_ci_method,n_blocks,delta_lock_fraction_R_ge_0_55_mean,delta_strong_lock_fraction_R_ge_0_70_mean,coupling_multiplier,forcing_multiplier,coupling_strength_K_cycles_per_s,jitter_level,forcing_strength_cycles_per_s,natural_frequency_sd_hz
frequency_dispersion_scan,LOW_JITTER_MATCHED,network_33_80Hz,33.8,0.015370899562554517,0.009585244336818495,0.0019565798070922875,0.011323405854220822,0.019418393270888214,0.004047493708333695,student_t,24,,,,,,,,1.2
frequency_dispersion_scan,LOW_JITTER_MATCHED,network_7_83Hz,7.83,0.023005810583169712,0.01509814842014257,0.0030818966408464395,0.016630421642557822,0.0293811995237816,0.006375388940611889,student_t,24,,,,,,,,1.2
frequency_dispersion_scan,NEAR_DETUNED,network_10_00Hz,10.0,0.005440146379639114,0.0034535684988935967,0.0007049567178365803,0.003981832300270438,0.0068984604590077905,0.0014583140793686757,student_t,24,,,,,,,,1.2
frequency_dispersion_scan,NEAR_DETUNED,network_14_30Hz,14.3,0.005332920735153357,0.0026135235354352742,0.000533483257714261,0.004229326534051604,0.00643651493625511,0.0011035942011017527,student_t,24,,,,,,,,1.2
frequency_dispersion_scan,NEAR_DETUNED,network_20_80Hz,20.8,0.00492618410972794,0.003763666424424924,0.0007682551918238577,0.003336927160417571,0.006515441059038309,0.0015892569493103693,student_t,24,,,,,,,,1.2
frequency_dispersion_scan,NEAR_DETUNED,network_27_30Hz,27.3,0.005313347155723006,0.003649381259833356,0.0007449268302889132,0.0037723485990405065,0.006854345712405506,0.0015409985566824994,student_t,24,,,,,,,,1.2
frequency_dispersion_scan,NEAR_DETUNED,network_33_80Hz,33.8,0.005097597009768279,0.003016384803195779,0.0006157169696429264,0.0038238894146522848,0.006371304604884272,0.001273707595115994,student_t,24,,,,,,,,1.2
frequency_dispersion_scan,NEAR_DETUNED,network_7_83Hz,7.83,0.005620266709276974,0.0020441188658988636,0.0004172540162540708,0.004757111013075077,0.00648342240547887,0.0008631556962018969,student_t,24,,,,,,,,1.2
frequency_dispersion_scan,SHARED_IRREGULAR_FORCING,network_10_00Hz,10.0,0.0016444315790626405,0.007015107810708756,0.0014319528855707712,-0.0013177886554348523,0.004606651813560133,0.002962220234497493,student_t,24,,,,,,,,1.2
frequency_dispersion_scan,SHARED_IRREGULAR_FORCING,network_14_30Hz,14.3,0.002520103830118466,0.006555406307762798,0.0013381167092200933,-0.0002480014840385734,0.005288209144275505,0.0027681053141570392,student_t,24,,,,,,,,1.2
frequency_dispersion_scan,SHARED_IRREGULAR_FORCING,network_20_80Hz,20.8,0.000856802297282357,0.008314479143767576,0.0016971859482702782,-0.0026540943309032237,0.004367698925467938,0.0035108966281855807,student_t,24,,,,,,,,1.2
frequency_dispersion_scan,SHARED_IRREGULAR_FORCING,network_27_30Hz,27.3,0.0012418574222028609,0.006431406331602167,0.0013128053200775248,-0.001473887294174126,0.003957602138579847,0.0027157447163769868,student_t,24,,,,,,,,1.2
frequency_dispersion_scan,SHARED_IRREGULAR_FORCING,network_33_80Hz,33.8,0.0019006372604702902,0.004789172757350959,0.0009775857954623171,-0.00012165303515039127,0.0039229275560909715,0.0020222902956206815,student_t,24,,,,,,,,1.2
frequency_dispersion_scan,SHARED_IRREGULAR_FORCING,network_7_83Hz,7.83,-0.000744983955897293,0.00632601066611515,0.0012912915199488368,-0.003416223985909035,0.0019262560741144488,0.002671240030011742,student_t,24,,,,,,,,1.2
frequency_dispersion_scan,CLEAN_MATCHED,network_10_00Hz,10.0,0.01996891986871905,0.01585243161967143,0.0032358640542130743,0.013275025066689736,0.026662814670748363,0.006693894802029313,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,CLEAN_MATCHED,network_14_30Hz,14.3,0.010360074547523024,0.011953953477000671,0.002440090535635038,0.00531236269087011,0.015407786404175937,0.005047711856652913,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,CLEAN_MATCHED,network_20_80Hz,20.8,0.017242788651093608,0.01616488312757595,0.003299642951190513,0.010416957148447785,0.02406862015373943,0.0068258315026458235,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,CLEAN_MATCHED,network_27_30Hz,27.3,0.015820208785220516,0.014214375463583418,0.0029014972415097057,0.009818004434961586,0.021822413135479446,0.006002204350258929,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,CLEAN_MATCHED,network_33_80Hz,33.8,0.018639930388475553,0.018589176281419262,0.0037944997190104022,0.010790409667011744,0.02648945110993936,0.00784952072146381,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,CLEAN_MATCHED,network_7_83Hz,7.83,0.013891234795963436,0.019069164783123756,0.0038924769616419876,0.005839032705881923,0.02194343688604495,0.008052202090081513,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,FAR_DETUNED,network_10_00Hz,10.0,0.0004117129298107462,0.000222691806859501,4.545677472535003e-05,0.0003176784268300466,0.0005057474327914458,9.403450298069959e-05,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,FAR_DETUNED,network_14_30Hz,14.3,0.00033937767197081355,0.00017059582977735254,3.482272793343418e-05,0.00026734137081576296,0.00041141397312586414,7.20363011550506e-05,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,FAR_DETUNED,network_20_80Hz,20.8,0.0004259844186304199,0.00022739213921080153,4.6416226048865245e-05,0.0003299651393675039,0.0005220036978933358,9.601927926291598e-05,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,FAR_DETUNED,network_27_30Hz,27.3,0.0003632260099935396,0.00018765893616484695,3.830571993978299e-05,0.0002839845909175268,0.0004424674290695524,7.924141907601278e-05,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,FAR_DETUNED,network_33_80Hz,33.8,0.00044955831100603263,0.0002304890450693791,4.7048379310111147e-05,0.00035223132308828914,0.0005468852989237761,9.732698791774352e-05,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,FAR_DETUNED,network_7_83Hz,7.83,0.0004259103170721201,0.00022479534107205026,4.588615684845277e-05,0.00033098756949468614,0.0005208330646495541,9.492274757743397e-05,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,HIGH_JITTER_MATCHED,network_10_00Hz,10.0,0.006624260065664955,0.009571691129989233,0.001953813270333113,0.0025824893746526304,0.01066603075667728,0.004041770691012325,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,HIGH_JITTER_MATCHED,network_14_30Hz,14.3,0.005374953074033874,0.0071990973378294985,0.0014695095905259202,0.002335040876008649,0.008414865272059098,0.0030399121980252248,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,HIGH_JITTER_MATCHED,network_20_80Hz,20.8,0.0032163340436217364,0.0054638848920045835,0.0011153108332261,0.000909137800485754,0.005523530286757719,0.0023071962431359823,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,HIGH_JITTER_MATCHED,network_27_30Hz,27.3,0.00368944832137672,0.004939696441748797,0.0010083113138771868,0.0016035974482530475,0.005775299194500393,0.0020858508731236725,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,HIGH_JITTER_MATCHED,network_33_80Hz,33.8,0.000820467871432169,0.0044941061964815605,0.0009173555859383254,-0.0010772267428795735,0.0027181624857439113,0.0018976946143117424,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,HIGH_JITTER_MATCHED,network_7_83Hz,7.83,0.009320068403679731,0.009388734872503825,0.001916467480659071,0.005355553364693723,0.01328458344266574,0.003964515038986008,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,INDEPENDENT_IRREGULAR_FORCING,network_10_00Hz,10.0,7.68279557360526e-05,0.002474098378600113,0.0005050232167514558,-0.0009678921650351552,0.0011215480765072604,0.0010447201207712078,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,INDEPENDENT_IRREGULAR_FORCING,network_14_30Hz,14.3,-0.0004366366293174738,0.003392472971010226,0.0006924856454298936,-0.0018691523298419702,0.0009958790712070226,0.0014325157005244964,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,INDEPENDENT_IRREGULAR_FORCING,network_20_80Hz,20.8,-0.0017513057754206553,0.0026165575879052165,0.0005341025810812769,-0.0028561811445188957,-0.0006464304063224149,0.0011048753690982404,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,INDEPENDENT_IRREGULAR_FORCING,network_27_30Hz,27.3,0.00028404673996869817,0.004299257531479902,0.0008775822687452789,-0.0015313704990400378,0.002099463978977434,0.001815417239008736,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,INDEPENDENT_IRREGULAR_FORCING,network_33_80Hz,33.8,0.00012570635264409075,0.0024491316092986122,0.0004999268963085841,-0.0009084712260578364,0.001159883931346018,0.0010341775787019271,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,INDEPENDENT_IRREGULAR_FORCING,network_7_83Hz,7.83,0.00016337875353817968,0.003762418136015315,0.0007680003860192433,-0.0014253510898052952,0.0017521085968816544,0.0015887298433434748,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,LOW_JITTER_MATCHED,network_10_00Hz,10.0,0.01743960858695979,0.012352550051190792,0.0025214537206339725,0.012223584158450896,0.022655633015468683,0.005216024428508893,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,LOW_JITTER_MATCHED,network_14_30Hz,14.3,0.010275103724621584,0.009891631582674493,0.002019120841762609,0.006098234028953648,0.01445197342028952,0.004176869695667936,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,LOW_JITTER_MATCHED,network_20_80Hz,20.8,0.01306302368833139,0.012447155716108218,0.0025407650211193406,0.007807050791106352,0.018318996585556427,0.0052559728972250384,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,LOW_JITTER_MATCHED,network_27_30Hz,27.3,0.009536561311538317,0.011292080204810416,0.0023049862196973404,0.00476833402625038,0.014304788596826254,0.004768227285287936,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,LOW_JITTER_MATCHED,network_33_80Hz,33.8,0.008648522829327663,0.009340273899488213,0.0019065754259651514,0.004704471064566913,0.012592574594088413,0.00394405176476075,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,LOW_JITTER_MATCHED,network_7_83Hz,7.83,0.011539978669165589,0.013706495182505477,0.0027978266132545177,0.005752233353023679,0.0173277239853075,0.00578774531614191,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,NEAR_DETUNED,network_10_00Hz,10.0,0.003941760041427574,0.003220710806697615,0.0006574248404563953,0.002581773141938923,0.005301746940916225,0.001359986899488651,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,NEAR_DETUNED,network_14_30Hz,14.3,0.006944915846185988,0.004784385302230565,0.0009766085602780305,0.0049246471155664495,0.008965184576805526,0.002020268730619538,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,NEAR_DETUNED,network_20_80Hz,20.8,0.005998261706505091,0.004209001447387062,0.0008591588227278466,0.004220956269310461,0.007775567143699721,0.0017773054371946302,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,NEAR_DETUNED,network_27_30Hz,27.3,0.004895351550940252,0.0037657387550704777,0.0007686782045455193,0.0033052195331439134,0.00648548356873659,0.0015901320177963386,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,NEAR_DETUNED,network_33_80Hz,33.8,0.004866028908338425,0.003016468800435032,0.0006157341155075907,0.003592285844299006,0.006139771972377844,0.001273743064039419,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,NEAR_DETUNED,network_7_83Hz,7.83,0.007278463507982502,0.006061274500949408,0.0012372524765224002,0.004719011756414624,0.00983791525955038,0.0025594517515678786,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,SHARED_IRREGULAR_FORCING,network_10_00Hz,10.0,0.0010636336604300859,0.004388393758525247,0.0008957771249001094,-0.0007894225062338202,0.002916689827093992,0.001853056166663906,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,SHARED_IRREGULAR_FORCING,network_14_30Hz,14.3,0.0027413625313837133,0.00602495070987132,0.0012298379137170024,0.00019724897159115098,0.005285476091176276,0.0025441135597925623,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,SHARED_IRREGULAR_FORCING,network_20_80Hz,20.8,0.001979172865062236,0.0075733448233698715,0.0015459025386170484,-0.001218770186414048,0.00517711591653852,0.003197943051476284,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,SHARED_IRREGULAR_FORCING,network_27_30Hz,27.3,0.00021112419777215576,0.004145554604908601,0.0008462077902392657,-0.0015393899875021872,0.0019616383830464985,0.0017505141852743428,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,SHARED_IRREGULAR_FORCING,network_33_80Hz,33.8,0.001594384530645921,0.00407115442388431,0.0008310209168825814,-0.0001247132134806466,0.0033134822747724886,0.0017190977441265676,student_t,24,,,,,,,,1.5
frequency_dispersion_scan,SHARED_IRREGULAR_FORCING,network_7_83Hz,7.83,0.00017534197123155715,0.0037057962312341043,0.0007564424881043748,-0.0013894785386298785,0.0017401624810929927,0.0015648205098614356,student_t,24,,,,,,,,1.5
