mean_R,max_R,lock_fraction_R_ge_0_55,strong_lock_fraction_R_ge_0_70,stimulus_plv,network,network_frequency_hz,replicate,condition,detuning_hz,coupling_multiplier,forcing_multiplier,base_k_cycles_per_s,forcing_strength_cycles_per_s,effective_k_cycles_per_s,effective_forcing_cycles_per_s,duration_s,dt,burn_in_s,n_oscillators
0.14261667804880204,0.38384754135166427,0.0,0.0,0.012778579187642478,network_33_80Hz,33.8,12,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.12049938779037224,0.2852737598311449,0.0,0.0,0.009230733628166895,network_33_80Hz,33.8,12,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1710391173490595,0.40973886525487985,0.0,0.0,0.041671967273737176,network_33_80Hz,33.8,12,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.13678977000688236,0.34547578518990774,0.0,0.0,0.03960191287360197,network_33_80Hz,33.8,12,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.12795210563308476,0.3430173014009655,0.0,0.0,,network_33_80Hz,33.8,12,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.14190909446446134,0.31725909972134486,0.0,0.0,0.01601655775955277,network_33_80Hz,33.8,12,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.26931672765227493,0.48436972665087974,0.0,0.0,0.25299707474533445,network_33_80Hz,33.8,13,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16453038673651849,0.3994855067701889,0.0,0.0,0.010313894546333928,network_33_80Hz,33.8,13,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.18329868934136986,0.4037990762592904,0.0,0.0,0.016354108073263818,network_33_80Hz,33.8,13,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16519358367123377,0.39531871865069695,0.0,0.0,0.0016593865139589686,network_33_80Hz,33.8,13,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1912027272977876,0.38109524703168224,0.0,0.0,0.06173952392604642,network_33_80Hz,33.8,13,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16159748038933938,0.38157715264497705,0.0,0.0,0.03818746395638735,network_33_80Hz,33.8,13,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16465166957259722,0.4000002984597235,0.0,0.0,,network_33_80Hz,33.8,13,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.16719110662502157,0.4059063458220285,0.0,0.0,0.009755195424734108,network_33_80Hz,33.8,13,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.21218129108563494,0.3840893478584414,0.0,0.0,0.18040467583639444,network_33_80Hz,33.8,14,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.13770655469318077,0.3164469780367271,0.0,0.0,0.010426388848862928,network_33_80Hz,33.8,14,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1523721098904604,0.30550486623412076,0.0,0.0,0.014119006469637803,network_33_80Hz,33.8,14,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.13872995926829712,0.3109483281910227,0.0,0.0,0.0056474145361254426,network_33_80Hz,33.8,14,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.17649724986254492,0.3603236895411934,0.0,0.0,0.08229299129436891,network_33_80Hz,33.8,14,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.14164805291955956,0.3168676447118842,0.0,0.0,0.03604510131612848,network_33_80Hz,33.8,14,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.13738903471546834,0.3134146429100192,0.0,0.0,,network_33_80Hz,33.8,14,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.13577293205404675,0.2826309310928863,0.0,0.0,0.008058806603880716,network_33_80Hz,33.8,14,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.33348516978558035,0.4951634107712072,0.0,0.0,0.31895084410086044,network_33_80Hz,33.8,15,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1851603089872278,0.43293354816696217,0.0,0.0,0.009709207826586312,network_33_80Hz,33.8,15,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.17818689777016347,0.3503257230765487,0.0,0.0,0.011943836358112527,network_33_80Hz,33.8,15,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1669483566302974,0.3892950797990563,0.0,0.0,0.008493993722108819,network_33_80Hz,33.8,15,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.217510829975394,0.39022550647629994,0.0,0.0,0.055425397082413244,network_33_80Hz,33.8,15,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.18833226891815533,0.4259665075494339,0.0,0.0,0.03119802696670103,network_33_80Hz,33.8,15,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.18503522964746882,0.4324144108632775,0.0,0.0,,network_33_80Hz,33.8,15,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.17261266991757046,0.31930788033337787,0.0,0.0,0.007412004903173208,network_33_80Hz,33.8,15,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.17612556047079259,0.3315589532417025,0.0,0.0,0.15651617277345273,network_33_80Hz,33.8,16,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.11769460470872314,0.274067754635013,0.0,0.0,0.009553769930536669,network_33_80Hz,33.8,16,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.13090233114056726,0.30830234190079564,0.0,0.0,0.004610440160729241,network_33_80Hz,33.8,16,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.12377955501398111,0.27185200724578257,0.0,0.0,0.008868830797285858,network_33_80Hz,33.8,16,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1504040510090032,0.35279336733577155,0.0,0.0,0.04246222432696031,network_33_80Hz,33.8,16,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.12151557169947172,0.2965107769370998,0.0,0.0,0.0313244059332381,network_33_80Hz,33.8,16,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.11707516774776666,0.2712233526155223,0.0,0.0,,network_33_80Hz,33.8,16,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.11051678741968086,0.3135869359124451,0.0,0.0,0.005790567482826824,network_33_80Hz,33.8,16,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.3530889429173383,0.4982632247465461,0.0,0.0,0.34187696910962845,network_33_80Hz,33.8,17,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.13559113652571758,0.29283618762222174,0.0,0.0,0.00968143183590629,network_33_80Hz,33.8,17,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1446638456408446,0.3670909771462688,0.0,0.0,0.0004506197115637705,network_33_80Hz,33.8,17,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.14002052854148503,0.27278820311449936,0.0,0.0,0.004785416692769987,network_33_80Hz,33.8,17,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.17179615946996468,0.36696137098435166,0.0,0.0,0.04136086703741627,network_33_80Hz,33.8,17,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.14090959501642833,0.3122940755787379,0.0,0.0,0.03156134950093324,network_33_80Hz,33.8,17,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1350419480768043,0.2858309345738566,0.0,0.0,,network_33_80Hz,33.8,17,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.1446605662274352,0.3512144222573509,0.0,0.0,0.00310574457117858,network_33_80Hz,33.8,17,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.24729830300916272,0.4062388680385633,0.0,0.0,0.22889395708040472,network_33_80Hz,33.8,18,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16839254300834122,0.3895057293267103,0.0,0.0,0.00927253913536628,network_33_80Hz,33.8,18,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1450932319218066,0.3108505287331081,0.0,0.0,0.0029420994879707165,network_33_80Hz,33.8,18,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.15652229169079998,0.3564006519669448,0.0,0.0,0.009737614107041829,network_33_80Hz,33.8,18,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1982583986658709,0.39233108815236967,0.0,0.0,0.02731920394354773,network_33_80Hz,33.8,18,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16350851617089399,0.42768563953361877,0.0,0.0,0.035201968460263675,network_33_80Hz,33.8,18,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1695942922513354,0.3878284132329282,0.0,0.0,,network_33_80Hz,33.8,18,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.16104262656150883,0.39848318979188896,0.0,0.0,0.018945119108998102,network_33_80Hz,33.8,18,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.19477123967749985,0.45843801635033893,0.0,0.0,0.17562713037729544,network_33_80Hz,33.8,19,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.12529359445772573,0.2953991666106996,0.0,0.0,0.009700691220300248,network_33_80Hz,33.8,19,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.12683776548098152,0.30879074428423325,0.0,0.0,0.0023563702432209096,network_33_80Hz,33.8,19,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.12666071256744943,0.29777258937107565,0.0,0.0,0.0024609668083651706,network_33_80Hz,33.8,19,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16921813812894915,0.3455775675084586,0.0,0.0,0.06510309598275166,network_33_80Hz,33.8,19,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.12844041968991585,0.32277890443139146,0.0,0.0,0.03681639254867246,network_33_80Hz,33.8,19,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.12499841331714982,0.2943503073990343,0.0,0.0,,network_33_80Hz,33.8,19,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.13802135385134193,0.3170025715812506,0.0,0.0,0.010388645285945306,network_33_80Hz,33.8,19,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.29564912066962157,0.544001712313858,0.0,0.0,0.28102580650068404,network_33_80Hz,33.8,20,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.20297326316953979,0.46767669503471787,0.0,0.0,0.010728724008167982,network_33_80Hz,33.8,20,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.197151772536222,0.4381820890974057,0.0,0.0,0.01757911792158242,network_33_80Hz,33.8,20,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.21667297735155525,0.46280951131100717,0.0,0.0,0.008036653507666351,network_33_80Hz,33.8,20,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1837526355832561,0.36643140419031506,0.0,0.0,0.03759663136350029,network_33_80Hz,33.8,20,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.21796195299108667,0.4995571579085088,0.0,0.0,0.035470734341630276,network_33_80Hz,33.8,20,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.19672191415331589,0.465524936900214,0.0,0.0,,network_33_80Hz,33.8,20,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.18857986418215136,0.45435547781086366,0.0,0.0,0.01087809246237983,network_33_80Hz,33.8,20,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.344907624573479,0.49190363275734367,0.0,0.0,0.33526147416018937,network_33_80Hz,33.8,21,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.15581913485044918,0.31833301986617846,0.0,0.0,0.01023094087263727,network_33_80Hz,33.8,21,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.17207963756271924,0.41554284654356455,0.0,0.0,0.008528177246579352,network_33_80Hz,33.8,21,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16034978057526242,0.2728645320977749,0.0,0.0,0.011348536866920455,network_33_80Hz,33.8,21,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.19103216048625252,0.38137526963188245,0.0,0.0,0.030809284795838096,network_33_80Hz,33.8,21,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1636410372680011,0.35642536320846785,0.0,0.0,0.03941745441967875,network_33_80Hz,33.8,21,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1523505101520016,0.30975657640489584,0.0,0.0,,network_33_80Hz,33.8,21,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.15216913270667992,0.3769115635803173,0.0,0.0,0.010763951202118878,network_33_80Hz,33.8,21,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.340585563007465,0.5103571414701022,0.0,0.0,0.33404824129141053,network_33_80Hz,33.8,22,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.21858884962705188,0.44921083901462566,0.0,0.0,0.010013790503817326,network_33_80Hz,33.8,22,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1679418679373947,0.360225419724529,0.0,0.0,0.02593619295800854,network_33_80Hz,33.8,22,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.21890604312023915,0.4443892196815633,0.0,0.0,0.008469820987005054,network_33_80Hz,33.8,22,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.20142644977810417,0.40193026333331516,0.0,0.0,0.05185288752615887,network_33_80Hz,33.8,22,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.22185768102582454,0.45845615184983823,0.0,0.0,0.03520385954126812,network_33_80Hz,33.8,22,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.21619171921030592,0.4419766664916984,0.0,0.0,,network_33_80Hz,33.8,22,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.20642583952159216,0.4463616078843425,0.0,0.0,0.006864546555623895,network_33_80Hz,33.8,22,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.2498741015945636,0.3976770217749785,0.0,0.0,0.23118198569353246,network_33_80Hz,33.8,23,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.12187342984373159,0.3254639669483729,0.0,0.0,0.010393446629616278,network_33_80Hz,33.8,23,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.13393724994766007,0.3112857777304797,0.0,0.0,0.015646064970500133,network_33_80Hz,33.8,23,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.11755424513602014,0.2852840839244649,0.0,0.0,0.006241631465332521,network_33_80Hz,33.8,23,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.17611715464625133,0.3563856023069089,0.0,0.0,0.06588382317083029,network_33_80Hz,33.8,23,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.12662809241319625,0.3176587393732301,0.0,0.0,0.0349624369708997,network_33_80Hz,33.8,23,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.12158490263486042,0.3210367979332769,0.0,0.0,,network_33_80Hz,33.8,23,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.14365183647006005,0.40632939440483606,0.0,0.0,0.01525309771392388,network_33_80Hz,33.8,23,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.24133649403401078,0.4228889572088543,0.0,0.0,0.21800155315741268,network_7_83Hz,7.83,0,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.14616947180987153,0.45293374274449116,0.0,0.0,0.009631819157508397,network_7_83Hz,7.83,0,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.17162726272392304,0.4086637249708437,0.0,0.0,0.028710879533959243,network_7_83Hz,7.83,0,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16233238844280043,0.32254397715298366,0.0,0.0,0.006388101919161444,network_7_83Hz,7.83,0,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.2783204244082447,0.47457310101817823,0.0,0.0,0.23563535485753284,network_7_83Hz,7.83,0,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.15191396442663685,0.44062963255121756,0.0,0.0,0.038895472793947436,network_7_83Hz,7.83,0,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.14517725854545596,0.4551906430337979,0.0,0.0,,network_7_83Hz,7.83,0,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.17165840112517994,0.45092319902449446,0.0,0.0,0.00686130422204816,network_7_83Hz,7.83,0,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.19875276056526792,0.4076791008658225,0.0,0.0,0.1694255376250228,network_7_83Hz,7.83,1,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1422276351168661,0.33900764651192594,0.0,0.0,0.010134061553334904,network_7_83Hz,7.83,1,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.17891913507840299,0.4048829205100167,0.0,0.0,0.013998969863846253,network_7_83Hz,7.83,1,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1454050142882072,0.2848581106473709,0.0,0.0,0.007925077889025033,network_7_83Hz,7.83,1,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.22528627214723332,0.474748539535187,0.0,0.0,0.17211396045814029,network_7_83Hz,7.83,1,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.14477387805895867,0.34363018420956915,0.0,0.0,0.037259485595600925,network_7_83Hz,7.83,1,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.14342588171703174,0.34148852796263907,0.0,0.0,,network_7_83Hz,7.83,1,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.11414109125587911,0.3208148297583805,0.0,0.0,0.0038342569235217555,network_7_83Hz,7.83,1,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1310848663282845,0.3058561143183182,0.0,0.0,0.07439738637975304,network_7_83Hz,7.83,2,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.12067132379123163,0.26167500847687103,0.0,0.0,0.010533678458421621,network_7_83Hz,7.83,2,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1327278460970306,0.32309877244404706,0.0,0.0,0.009848206247344077,network_7_83Hz,7.83,2,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.11800069997546349,0.2731589767474028,0.0,0.0,0.006566219260836182,network_7_83Hz,7.83,2,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.18529841192974544,0.3875042314061496,0.0,0.0,0.12409840534052455,network_7_83Hz,7.83,2,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.12702547651947937,0.27971173285438394,0.0,0.0,0.04078400766291565,network_7_83Hz,7.83,2,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.12077236669510107,0.2601315740539093,0.0,0.0,,network_7_83Hz,7.83,2,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.11927526120183335,0.23285668556137568,0.0,0.0,0.004778971731724656,network_7_83Hz,7.83,2,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.3467024065231879,0.45712453222242566,0.0,0.0,0.33326782213091954,network_7_83Hz,7.83,3,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16830388174871108,0.3424894963703048,0.0,0.0,0.009629061396901097,network_7_83Hz,7.83,3,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.20994555557236183,0.5368349832095163,0.0,0.0,0.013847191741176145,network_7_83Hz,7.83,3,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.17442706159867208,0.3356323159669361,0.0,0.0,0.005289266076174902,network_7_83Hz,7.83,3,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.2702688794390965,0.4499100793403955,0.0,0.0,0.1880110250187473,network_7_83Hz,7.83,3,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.1625300308353318,0.36091810366167365,0.0,0.0,0.03077218567080782,network_7_83Hz,7.83,3,NEAR_DETUNED,2.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16927995884872687,0.32563711070889834,0.0,0.0,,network_7_83Hz,7.83,3,NO_STIMULUS,0.0,1.0,1.0,0.72,0.12,0.72,0.0,12.0,0.005,2.0,96
0.18754880667682647,0.43345980404816914,0.0,0.0,0.002263792199170483,network_7_83Hz,7.83,3,SHARED_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.19288912709665118,0.438971100664553,0.0,0.0,0.1550170425947652,network_7_83Hz,7.83,4,CLEAN_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16043338911336785,0.3261293745166251,0.0,0.0,0.010271036482530575,network_7_83Hz,7.83,4,FAR_DETUNED,6.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.18740638268706447,0.4331679572605916,0.0,0.0,0.030351399333020203,network_7_83Hz,7.83,4,HIGH_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.16882981271803796,0.30166735232297925,0.0,0.0,0.008527174385765883,network_7_83Hz,7.83,4,INDEPENDENT_IRREGULAR_FORCING,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
0.22549167841502527,0.4295203737797461,0.0,0.0,0.1488735187079074,network_7_83Hz,7.83,4,LOW_JITTER_MATCHED,0.0,1.0,1.0,0.72,0.12,0.72,0.12,12.0,0.005,2.0,96
