analysis,mean_R,max_R,lock_fraction_R_ge_0_55,strong_lock_fraction_R_ge_0_70,stimulus_plv,network,network_frequency_hz,replicate,condition,detuning_hz,coupling_multiplier,forcing_multiplier,base_k_cycles_per_s,forcing_strength_cycles_per_s,effective_k_cycles_per_s,effective_forcing_cycles_per_s,duration_s,dt,burn_in_s,n_oscillators,base_mean_R,base_max_R,base_lock_fraction_R_ge_0_55,base_strong_lock_fraction_R_ge_0_70,delta_mean_R,delta_max_R,delta_lock_fraction_R_ge_0_55,delta_strong_lock_fraction_R_ge_0_70,stimulated_mean_R,coupling_strength_K_cycles_per_s,jitter_level
coupling_strength_scan,,,,,,network_14_30Hz,14.3,14,,,,,,,,,,,,,0.7165832552495097,,,,0.09076917616293478,,0.0,,0.8073524314124445,1.55,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,15,,,,,,,,,,,,,0.8344248766272193,,,,0.03478726663971643,,0.0,,0.8692121432669357,1.55,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,16,,,,,,,,,,,,,0.7570821321560939,,,,0.050559538100371726,,0.0,,0.8076416702564656,1.55,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,17,,,,,,,,,,,,,0.7145577639693034,,,,0.07467037657577391,,0.0,,0.7892281405450773,1.55,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,18,,,,,,,,,,,,,0.8444874741383583,,,,0.03870642546511038,,0.0,,0.8831938996034687,1.55,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,19,,,,,,,,,,,,,0.7464802847420053,,,,0.008874172566836647,,0.0,,0.755354457308842,1.55,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,20,,,,,,,,,,,,,0.8821915326482711,,,,0.025975635699903243,,0.0,,0.9081671683481743,1.55,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,21,,,,,,,,,,,,,0.7410280856841278,,,,-0.012589283484962577,,0.0,,0.7284388021991652,1.55,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,22,,,,,,,,,,,,,0.678058012736901,,,,0.11693302743231038,,0.021499999999999964,,0.7949910401692114,1.55,
coupling_strength_scan,,,,,,network_14_30Hz,14.3,23,,,,,,,,,,,,,0.5801179919948878,,,,0.10197106732085215,,0.281,,0.6820890593157399,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,0,,,,,,,,,,,,,0.6303832571515567,,,,0.15247246056674302,,0.0655,,0.7828557177182998,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,1,,,,,,,,,,,,,0.8197686316408419,,,,0.035001204561634025,,0.0,,0.8547698362024759,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,2,,,,,,,,,,,,,0.7484836740452131,,,,0.05150799264654826,,0.0,,0.7999916666917614,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,3,,,,,,,,,,,,,0.7571789100732077,,,,0.08354234348083389,,0.0,,0.8407212535540416,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,4,,,,,,,,,,,,,0.7023084744164996,,,,0.09317775275464879,,0.0,,0.7954862271711484,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,5,,,,,,,,,,,,,0.8281592448236821,,,,0.04418073180049931,,0.0,,0.8723399766241814,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,6,,,,,,,,,,,,,0.8077159486618002,,,,0.031716002127614384,,0.0,,0.8394319507894146,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,7,,,,,,,,,,,,,0.7969127234489798,,,,-0.008728118089532999,,0.0,,0.7881846053594468,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,8,,,,,,,,,,,,,0.7561063260330978,,,,0.06236612667888031,,0.0,,0.8184724527119781,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,9,,,,,,,,,,,,,0.6734317148712818,,,,0.11868227096303752,,0.0,,0.7921139858343194,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,10,,,,,,,,,,,,,0.7575304013858304,,,,0.03420535075848763,,0.0,,0.791735752144318,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,11,,,,,,,,,,,,,0.8294029880748292,,,,0.03389203162579979,,0.0,,0.8632950197006289,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,12,,,,,,,,,,,,,0.7011044933459124,,,,0.07354238151054748,,0.0,,0.7746468748564599,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,13,,,,,,,,,,,,,0.6950270721532518,,,,0.10938129694523357,,0.0,,0.8044083690984853,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,14,,,,,,,,,,,,,0.8655167916736324,,,,0.02694511171718561,,0.0,,0.892461903390818,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,15,,,,,,,,,,,,,0.642079527978035,,,,0.10852080850506007,,0.062000000000000055,,0.7506003364830951,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,16,,,,,,,,,,,,,0.8418121647086677,,,,0.02510452432643706,,0.0,,0.8669166890351048,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,17,,,,,,,,,,,,,0.801924819866798,,,,0.02447147054435017,,0.0,,0.8263962904111481,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,18,,,,,,,,,,,,,0.4694586436527107,,,,0.1613770143865081,,0.6395,,0.6308356580392188,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,19,,,,,,,,,,,,,0.674658823606431,,,,0.06412231711159366,,0.0,,0.7387811407180247,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,20,,,,,,,,,,,,,0.7532577977953893,,,,0.06823671878252413,,0.0,,0.8214945165779134,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,21,,,,,,,,,,,,,0.7522355865885979,,,,0.07159461063609951,,0.0,,0.8238301972246974,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,22,,,,,,,,,,,,,0.77960020610168,,,,0.03969245491881945,,0.0,,0.8192926610204995,1.55,
coupling_strength_scan,,,,,,network_20_80Hz,20.8,23,,,,,,,,,,,,,0.8235558655432679,,,,0.03556302150470669,,0.0,,0.8591188870479746,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,0,,,,,,,,,,,,,0.8680669542261412,,,,-0.0013179101400390136,,0.0,,0.8667490440861022,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,1,,,,,,,,,,,,,0.752163164862122,,,,0.04056448431019555,,0.0,,0.7927276491723175,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,2,,,,,,,,,,,,,0.7049191033158799,,,,0.08400057948671524,,0.0,,0.7889196828025952,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,3,,,,,,,,,,,,,0.577251650835757,,,,0.05618066429856383,,0.1735,,0.6334323151343209,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,4,,,,,,,,,,,,,0.7938780765825243,,,,0.05577347599837823,,0.010499999999999954,,0.8496515525809025,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,5,,,,,,,,,,,,,0.7710358620026828,,,,0.05102738664278106,,0.0,,0.8220632486454639,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,6,,,,,,,,,,,,,0.8075087228920486,,,,0.049225868040570386,,0.0,,0.856734590932619,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,7,,,,,,,,,,,,,0.8320788916350416,,,,0.01605346825398446,,0.0,,0.848132359889026,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,8,,,,,,,,,,,,,0.8082169759184764,,,,0.04703283559502558,,0.0,,0.855249811513502,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,9,,,,,,,,,,,,,0.6897160069208695,,,,0.12021234680532034,,0.0,,0.8099283537261899,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,10,,,,,,,,,,,,,0.7346607495438612,,,,0.05814182489862696,,0.0,,0.7928025744424881,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,11,,,,,,,,,,,,,0.7992611500320373,,,,-0.018090985205910903,,0.0,,0.7811701648261264,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,12,,,,,,,,,,,,,0.737487953633047,,,,0.07937285970218144,,0.0,,0.8168608133352284,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,13,,,,,,,,,,,,,0.6506529299333604,,,,0.11558974265116628,,0.0,,0.7662426725845267,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,14,,,,,,,,,,,,,0.6556256764878696,,,,0.05007673909115884,,0.033499999999999974,,0.7057024155790285,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,15,,,,,,,,,,,,,0.482574554088234,,,,0.05072623760190287,,0.10300000000000004,,0.5333007916901369,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,16,,,,,,,,,,,,,0.7565847494173925,,,,0.06460002589794422,,0.0,,0.8211847753153367,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,17,,,,,,,,,,,,,0.7769603127706516,,,,0.05703139182482764,,0.0,,0.8339917045954792,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,18,,,,,,,,,,,,,0.7695561815312916,,,,0.05695620114923228,,0.0,,0.8265123826805238,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,19,,,,,,,,,,,,,0.6900947279609005,,,,0.07341157621607852,,0.0,,0.7635063041769791,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,20,,,,,,,,,,,,,0.7714615547272429,,,,0.019993081170264437,,0.0,,0.7914546358975073,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,21,,,,,,,,,,,,,0.6970269717226272,,,,-0.12936781223901062,,-0.38649999999999995,,0.5676591594836166,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,22,,,,,,,,,,,,,0.6807756139704318,,,,0.007628474474349889,,0.0,,0.6884040884447817,1.55,
coupling_strength_scan,,,,,,network_27_30Hz,27.3,23,,,,,,,,,,,,,0.6869385537168262,,,,0.09347524436933663,,0.0,,0.7804137980861628,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,0,,,,,,,,,,,,,0.8476389722777667,,,,0.02932512426601741,,0.0,,0.8769640965437842,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,1,,,,,,,,,,,,,0.70784348573247,,,,0.06408776855769527,,0.0,,0.7719312542901653,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,2,,,,,,,,,,,,,0.6694853089136311,,,,0.08756374356071595,,0.0,,0.7570490524743471,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,3,,,,,,,,,,,,,0.700290590678311,,,,-0.000991860122088184,,-0.0020000000000000018,,0.6992987305562228,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,4,,,,,,,,,,,,,0.7058328153755811,,,,0.09092197334644514,,0.0,,0.7967547887220262,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,5,,,,,,,,,,,,,0.6244032896476066,,,,0.08644105821826875,,0.08099999999999996,,0.7108443478658754,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,6,,,,,,,,,,,,,0.6510342549443023,,,,0.13467179403120466,,0.018000000000000016,,0.785706048975507,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,7,,,,,,,,,,,,,0.7653487579262326,,,,0.041535170758621676,,0.0,,0.8068839286848543,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,8,,,,,,,,,,,,,0.4207189916929652,,,,0.09724480362078392,,0.2905,,0.5179637953137491,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,9,,,,,,,,,,,,,0.6667471628663715,,,,-0.04427670158155561,,-0.23399999999999999,,0.6224704612848159,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,10,,,,,,,,,,,,,0.7227958043868898,,,,0.04406361719273533,,0.0,,0.7668594215796252,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,11,,,,,,,,,,,,,0.8027374285268338,,,,0.03267571937955638,,0.0,,0.8354131479063902,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,12,,,,,,,,,,,,,0.6721844953851728,,,,0.04983852159244728,,0.0,,0.7220230169776201,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,13,,,,,,,,,,,,,0.7745393545330029,,,,0.06000876077194983,,0.0,,0.8345481153049528,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,14,,,,,,,,,,,,,0.6958359206363663,,,,0.07016882262403723,,0.0,,0.7660047432604036,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,15,,,,,,,,,,,,,0.7803417734067505,,,,0.04132343493296109,,0.0,,0.8216652083397116,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,16,,,,,,,,,,,,,0.5796489278236988,,,,0.17030155769305,,0.31000000000000005,,0.7499504855167488,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,17,,,,,,,,,,,,,0.7718482299839572,,,,0.0443372235847066,,0.0,,0.8161854535686638,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,18,,,,,,,,,,,,,0.7838587846449866,,,,-0.03202512608562136,,0.0,,0.7518336585593652,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,19,,,,,,,,,,,,,0.40409453315792937,,,,0.22888696513828616,,0.963,,0.6329814982962155,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,20,,,,,,,,,,,,,0.7799854907248251,,,,0.06061952440120466,,0.0,,0.8406050151260298,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,21,,,,,,,,,,,,,0.8007486565895534,,,,0.04470760213582747,,0.0,,0.8454562587253809,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,22,,,,,,,,,,,,,0.7862179194844775,,,,0.046806291302586955,,0.0,,0.8330242107870645,1.55,
coupling_strength_scan,,,,,,network_33_80Hz,33.8,23,,,,,,,,,,,,,0.8031738948336674,,,,0.04393314064348042,,0.0,,0.8471070354771478,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,0,,,,,,,,,,,,,0.7553572720876625,,,,0.0593442648413246,,0.0,,0.8147015369289871,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,1,,,,,,,,,,,,,0.76292485512032,,,,0.05662361699065899,,0.0,,0.819548472110979,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,2,,,,,,,,,,,,,0.7292414886284418,,,,0.06315724423493296,,0.0,,0.7923987328633748,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,3,,,,,,,,,,,,,0.837329716770397,,,,0.04040001619757605,,0.0,,0.8777297329679731,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,4,,,,,,,,,,,,,0.8052293486067551,,,,0.01917549282307074,,0.0,,0.8244048414298258,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,5,,,,,,,,,,,,,0.6869644023948606,,,,-0.00633407968214561,,-0.024499999999999966,,0.680630322712715,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,6,,,,,,,,,,,,,0.5328697756407634,,,,0.20708276792630242,,0.5055000000000001,,0.7399525435670659,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,7,,,,,,,,,,,,,0.7744121881819894,,,,0.05310627138797397,,0.0,,0.8275184595699634,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,8,,,,,,,,,,,,,0.8055730701549502,,,,0.05598379678923826,,0.0,,0.8615568669441884,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,9,,,,,,,,,,,,,0.7768167458034,,,,0.06422556974253013,,0.0,,0.8410423155459301,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,10,,,,,,,,,,,,,0.5945669697171504,,,,0.12369140033826287,,0.21050000000000002,,0.7182583700554133,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,11,,,,,,,,,,,,,0.6863963557155575,,,,-0.026261415207843863,,-0.138,,0.6601349405077136,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,12,,,,,,,,,,,,,0.8571308668133883,,,,0.011536823649971328,,0.0,,0.8686676904633597,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,13,,,,,,,,,,,,,0.7744336632062419,,,,0.06661984983630664,,0.0,,0.8410535130425485,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,14,,,,,,,,,,,,,0.8308478846400612,,,,0.0274129382220627,,0.0,,0.8582608228621239,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,15,,,,,,,,,,,,,0.6484466982258886,,,,0.12313377910542167,,0.0,,0.7715804773313103,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,16,,,,,,,,,,,,,0.6823939354802973,,,,0.09673835622151739,,0.0,,0.7791322917018146,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,17,,,,,,,,,,,,,0.82076581531785,,,,-0.009378669806918594,,0.0,,0.8113871455109314,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,18,,,,,,,,,,,,,0.7895451694788814,,,,0.05570244310771122,,0.0,,0.8452476125865926,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,19,,,,,,,,,,,,,0.8790991771603192,,,,0.024162791456576294,,0.0,,0.9032619686168954,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,20,,,,,,,,,,,,,0.5213740381246328,,,,0.16157729734274218,,0.6054999999999999,,0.682951335467375,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,21,,,,,,,,,,,,,0.8364605739985143,,,,0.04112885308115921,,0.0,,0.8775894270796735,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,22,,,,,,,,,,,,,0.8106423781431084,,,,0.039851527321858926,,0.0,,0.8504939054649673,1.55,
coupling_strength_scan,,,,,,network_7_83Hz,7.83,23,,,,,,,,,,,,,0.8219801122472511,,,,0.05416319978293882,,0.0,,0.8761433120301899,1.55,
jitter_scan,,,,,,network_10_00Hz,10.0,0,,,,,,,,,,,,,0.14615885061424072,,,,0.08131018605583329,,0.0,,0.227469036670074,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,1,,,,,,,,,,,,,0.1479893247582002,,,,0.0015582137330670542,,0.0,,0.14954753849126726,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,2,,,,,,,,,,,,,0.22684382726804597,,,,0.1361545768210881,,0.0,,0.3629984040891341,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,3,,,,,,,,,,,,,0.15162358292012937,,,,0.05778563141862983,,0.0,,0.2094092143387592,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,4,,,,,,,,,,,,,0.13136113682581105,,,,0.09370668653342404,,0.0,,0.2250678233592351,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,5,,,,,,,,,,,,,0.20087525378838375,,,,0.14027031893418038,,0.0,,0.3411455727225641,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,6,,,,,,,,,,,,,0.1472239746554592,,,,0.2550113420787061,,0.0255,,0.40223531673416535,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,7,,,,,,,,,,,,,0.12776890193998575,,,,0.08386358985902392,,0.0,,0.21163249179900967,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,8,,,,,,,,,,,,,0.1868261929671008,,,,0.14041389986472275,,0.0,,0.32724009283182354,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,9,,,,,,,,,,,,,0.1593277739756725,,,,0.06956587812271053,,0.0,,0.22889365209838303,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,10,,,,,,,,,,,,,0.2124300885767207,,,,0.09728132940758932,,0.004,,0.30971141798431,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,11,,,,,,,,,,,,,0.16759533211243569,,,,0.11600182539165918,,0.0,,0.28359715750409487,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,12,,,,,,,,,,,,,0.1304301826435397,,,,0.1992246680530014,,0.0,,0.3296548506965411,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,13,,,,,,,,,,,,,0.14077074329064562,,,,0.1432868973439235,,0.0,,0.2840576406345691,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,14,,,,,,,,,,,,,0.18987534046302754,,,,0.11856335559624329,,0.0,,0.3084386960592708,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,15,,,,,,,,,,,,,0.14896098215812603,,,,0.05147194359175947,,0.0,,0.2004329257498855,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,16,,,,,,,,,,,,,0.1513185951610024,,,,0.10611595290209433,,0.0,,0.25743454806309674,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,17,,,,,,,,,,,,,0.16531190331799508,,,,0.11299164197075759,,0.0,,0.2783035452887527,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,18,,,,,,,,,,,,,0.14133603281657575,,,,0.021937969018094305,,0.0,,0.16327400183467006,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,19,,,,,,,,,,,,,0.16893884358273595,,,,0.12174812668857912,,0.0,,0.29068697027131507,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,20,,,,,,,,,,,,,0.19390277983905374,,,,0.12651069339604992,,0.0,,0.32041347323510366,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,21,,,,,,,,,,,,,0.13671147261860006,,,,0.22150396347900514,,0.0,,0.3582154360976052,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,22,,,,,,,,,,,,,0.15747166716012265,,,,0.13938695958071282,,0.0,,0.29685862674083546,,0.0
jitter_scan,,,,,,network_10_00Hz,10.0,23,,,,,,,,,,,,,0.14255098705122954,,,,0.08983664052646867,,0.0,,0.2323876275776982,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,0,,,,,,,,,,,,,0.1407586787925955,,,,0.11750850356624584,,0.0,,0.25826718235884133,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,1,,,,,,,,,,,,,0.15307725656832943,,,,0.10933860556287067,,0.0,,0.2624158621312001,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,2,,,,,,,,,,,,,0.16371958320984478,,,,0.16740914646262142,,0.0,,0.3311287296724662,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,3,,,,,,,,,,,,,0.21107632789774758,,,,0.2106597440522934,,0.013,,0.421736071950041,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,4,,,,,,,,,,,,,0.18151470733905023,,,,0.11571507806380948,,0.0,,0.2972297854028597,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,5,,,,,,,,,,,,,0.16483922601148976,,,,0.20291953014039776,,0.0,,0.3677587561518875,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,6,,,,,,,,,,,,,0.15583252794216024,,,,0.09598785763291257,,0.0,,0.2518203855750728,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,7,,,,,,,,,,,,,0.141865740630231,,,,0.1664676883796271,,0.0,,0.3083334290098581,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,8,,,,,,,,,,,,,0.1447392283445761,,,,0.13284843537454116,,0.0,,0.27758766371911725,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,9,,,,,,,,,,,,,0.1378694427810262,,,,0.03750306339434997,,0.0,,0.17537250617537617,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,10,,,,,,,,,,,,,0.1523045249778387,,,,0.051335846556200354,,0.0,,0.20364037153403905,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,11,,,,,,,,,,,,,0.13831490066054788,,,,0.16150010615025037,,0.0,,0.29981500681079826,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,12,,,,,,,,,,,,,0.14010688028728197,,,,0.07583703920403292,,0.0,,0.2159439194913149,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,13,,,,,,,,,,,,,0.1252128280607079,,,,0.05097936064991537,,0.0,,0.17619218871062328,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,14,,,,,,,,,,,,,0.16509731921915793,,,,0.04778088299560837,,0.0,,0.2128782022147663,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,15,,,,,,,,,,,,,0.19962757472241283,,,,0.20438102290642524,,0.0,,0.40400859762883806,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,16,,,,,,,,,,,,,0.16397212049629895,,,,0.022022945393429166,,0.0,,0.1859950658897281,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,17,,,,,,,,,,,,,0.14742369856371076,,,,0.09851185093279127,,0.0,,0.24593554949650204,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,18,,,,,,,,,,,,,0.16907550899071594,,,,0.19222184227893357,,0.0,,0.3612973512696495,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,19,,,,,,,,,,,,,0.1797140771113786,,,,0.03769503399616844,,0.0,,0.21740911110754704,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,20,,,,,,,,,,,,,0.16898416889911477,,,,0.25078906413605867,,0.0085,,0.41977323303517344,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,21,,,,,,,,,,,,,0.15634362302886376,,,,0.07242877790548852,,0.0,,0.22877240093435228,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,22,,,,,,,,,,,,,0.14092450523405278,,,,0.13446967886397584,,0.0,,0.2753941840980286,,0.0
jitter_scan,,,,,,network_14_30Hz,14.3,23,,,,,,,,,,,,,0.14614616498686564,,,,0.06424649477716268,,0.0,,0.21039265976402832,,0.0
jitter_scan,,,,,,network_20_80Hz,20.8,0,,,,,,,,,,,,,0.1462499138830377,,,,0.028873159158152084,,0.0,,0.1751230730411898,,0.0
jitter_scan,,,,,,network_20_80Hz,20.8,1,,,,,,,,,,,,,0.14927690771812632,,,,0.21546982728386518,,0.02,,0.3647467350019915,,0.0
jitter_scan,,,,,,network_20_80Hz,20.8,2,,,,,,,,,,,,,0.19223370617439933,,,,0.04173836516475621,,0.0,,0.23397207133915554,,0.0
jitter_scan,,,,,,network_20_80Hz,20.8,3,,,,,,,,,,,,,0.1527525801627014,,,,0.16219839079643197,,0.0,,0.3149509709591334,,0.0
jitter_scan,,,,,,network_20_80Hz,20.8,4,,,,,,,,,,,,,0.16426037065251314,,,,0.05233212789842648,,0.0,,0.21659249855093962,,0.0
jitter_scan,,,,,,network_20_80Hz,20.8,5,,,,,,,,,,,,,0.12136737258315493,,,,0.05992630549118487,,0.0,,0.1812936780743398,,0.0
jitter_scan,,,,,,network_20_80Hz,20.8,6,,,,,,,,,,,,,0.13688764594968822,,,,0.1600894680261845,,0.0,,0.29697711397587273,,0.0
jitter_scan,,,,,,network_20_80Hz,20.8,7,,,,,,,,,,,,,0.15863053100031177,,,,0.084967486382925,,0.0,,0.24359801738323678,,0.0
jitter_scan,,,,,,network_20_80Hz,20.8,8,,,,,,,,,,,,,0.16098422086839093,,,,0.13631567867253092,,0.0,,0.29729989954092184,,0.0
jitter_scan,,,,,,network_20_80Hz,20.8,9,,,,,,,,,,,,,0.18793244235459464,,,,0.20006831199380912,,0.0,,0.38800075434840375,,0.0
jitter_scan,,,,,,network_20_80Hz,20.8,10,,,,,,,,,,,,,0.16040967780677556,,,,0.18951358478963898,,0.0,,0.34992326259641454,,0.0
jitter_scan,,,,,,network_20_80Hz,20.8,11,,,,,,,,,,,,,0.16988237129282532,,,,0.06365909777479334,,0.0,,0.23354146906761866,,0.0
